"dia";"hora";"sanpedro/002/humidity";"sanpedro/002/temperature"
"2013-04-17";"12:01:47";36.8;26.2
"2013-04-17";"12:01:42";42;31.6
"2013-04-17";"12:01:36";45.9;31
"2013-04-17";"11:57:45";;
"2013-04-17";"11:57:22";;
"2013-04-17";"11:57:11";;
"2013-04-17";"11:54:56";;
"2013-04-17";"11:54:27";;
"2013-04-17";"11:54:10";;
"2013-04-17";"11:53:59";;
"2013-04-17";"11:53:19";;
"2013-04-17";"11:52:56";;
"2013-04-17";"11:52:51";;
"2013-04-17";"11:52:34";;
"2013-04-17";"11:52:17";;
"2013-04-17";"11:36:52";;
"2013-04-17";"11:36:23";;
"2013-04-17";"11:35:38";;
"2013-04-17";"11:34:13";;
"2013-04-17";"11:30:50";;
"2013-04-17";"11:29:30";;
"2013-04-17";"11:26:41";;
"2013-04-17";"11:26:24";;
"2013-04-17";"11:26:13";;
"2013-04-17";"11:25:22";;
"2013-04-17";"11:25:10";;
"2013-04-17";"11:24:36";;
"2013-04-17";"11:23:23";;
"2013-04-17";"11:20:33";;
"2013-04-17";"11:18:57";;
"2013-04-17";"11:16:30";;
"2013-04-17";"09:46:37";;
"2013-04-17";"09:42:58";;
"2013-04-17";"09:42:41";;
"2013-04-17";"09:42:30";;
"2013-04-17";"09:42:13";;
"2013-04-17";"09:42:02";;
"2013-04-17";"09:41:39";;
"2013-04-17";"09:41:16";;
"2013-04-17";"09:40:54";;
"2013-04-17";"09:40:09";;
"2013-04-17";"09:39:24";;
"2013-04-17";"09:38:22";;
"2013-04-17";"09:37:26";;
"2013-04-17";"09:37:09";;
"2013-04-17";"09:27:46";;
"2013-04-17";"09:24:57";;
"2013-04-17";"09:18:49";;
"2013-04-17";"09:17:36";;
"2013-04-17";"09:16:33";;
"2013-04-17";"09:16:16";;
"2013-04-17";"09:15:48";;
"2013-04-17";"09:14:29";;
"2013-04-17";"08:29:49";;
"2013-04-17";"08:29:37";;
"2013-04-17";"08:26:01";;
"2013-04-17";"07:44:59";92.5;14.2
"2013-04-17";"07:44:43";94.9;15
"2013-04-17";"07:44:32";92.5;14.1
"2013-04-17";"07:44:15";86.6;13.3
"2013-04-17";"07:44:10";92.4;14
"2013-04-17";"07:44:05";94.8;14.9
"2013-04-17";"07:43:48";92.4;13.9
"2013-04-17";"07:43:43";86.6;13.2
"2013-04-17";"07:43:32";86.6;13.1
"2013-04-17";"07:43:27";92.4;13.8
"2013-04-17";"07:43:16";92.4;13.7
"2013-04-17";"07:43:15";86.5;13.1
"2013-04-17";"07:42:54";94.8;14.6
"2013-04-17";"07:42:49";92.4;13.6
