"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-04-10 01:40:00";"2013-04-10 01:50:00";99;1;98;100;10.75;0.08062;10.6;10.9;10.7;0.07746;10.6;10.8
"2013-04-10 01:50:00";"2013-04-10 02:00:00";100;0.92582;98;101;10.44286;0.1178;10.3;10.6;10.47143;0.10302;10.3;10.6
"2013-04-10 02:00:00";"2013-04-10 02:10:00";98.875;0.92702;98;100;10.5125;0.13636;10.3;10.7;10.4375;0.09922;10.3;10.6
"2013-04-10 02:10:00";"2013-04-10 02:20:00";97.6;0.4899;97;98;10.8;0.06325;10.7;10.9;10.66;0.04899;10.6;10.7
"2013-04-10 02:20:00";"2013-04-10 02:30:00";98.33333;1.0274;97;100;11.05;0.09574;10.9;11.2;10.93333;0.11785;10.7;11.1
"2013-04-10 02:30:00";"2013-04-10 02:40:00";97.90909;0.79253;97;99;11.29091;0.0668;11.2;11.4;11.16364;0.06428;11.1;11.3
"2013-04-10 02:40:00";"2013-04-10 02:50:00";98;1.09545;97;100;11.42;0.07483;11.3;11.5;11.3;0;11.3;11.3
"2013-04-10 02:50:00";"2013-04-10 03:00:00";97.8;0.4;97;98;11.44;0.04899;11.4;11.5;11.32;0.04;11.3;11.4
"2013-04-10 03:00:00";"2013-04-10 03:10:00";98.4375;1.11629;97;100;11.44375;0.04961;11.4;11.5;11.35625;0.04961;11.3;11.4
"2013-04-10 03:10:00";"2013-04-10 03:20:00";98.66667;0.94281;98;100;11.36667;0.04714;11.3;11.4;11.3;0;11.3;11.3
"2013-04-10 03:20:00";"2013-04-10 03:30:00";100.07143;0.7986;98;101;11;0.2;10.7;11.3;11.05;0.1842;10.8;11.3
"2013-04-10 03:30:00";"2013-04-10 03:40:00";100;0;100;100;10.6;0.08165;10.5;10.7;10.63333;0.04714;10.6;10.7
"2013-04-10 03:40:00";"2013-04-10 03:50:00";99.57143;0.49487;99;100;10.54286;0.04949;10.5;10.6;10.5;0;10.5;10.5
"2013-04-10 03:50:00";"2013-04-10 04:00:00";100.16667;1.06719;98;101;10.38333;0.10672;10.2;10.5;10.41667;0.06872;10.3;10.5
"2013-04-10 04:00:00";"2013-04-10 04:10:00";98.6;1.2;97;100;10.28;0.07483;10.2;10.4;10.2;0;10.2;10.2
"2013-04-10 04:10:00";"2013-04-10 04:20:00";98.5;1.11803;97;100;10.28333;0.06872;10.2;10.4;10.2;0;10.2;10.2
"2013-04-10 04:20:00";"2013-04-10 04:30:00";99;1.26491;97;101;10.16;0.08;10.1;10.3;10.13;0.06403;10;10.2
"2013-04-10 04:30:00";"2013-04-10 04:40:00";99;1;98;100;10.075;0.0433;10;10.1;10;0;10;10
"2013-04-10 04:40:00";"2013-04-10 04:50:00";98;0.92582;97;100;10.15714;0.04949;10.1;10.2;10.04286;0.04949;10;10.1
"2013-04-10 04:50:00";"2013-04-10 05:00:00";98.16667;0.89753;97;100;10.23333;0.07454;10.1;10.3;10.11667;0.03727;10.1;10.2
"2013-04-10 05:00:00";"2013-04-10 05:10:00";98.2;0.9798;97;100;10.34;0.04899;10.3;10.4;10.24;0.04899;10.2;10.3
"2013-04-10 05:10:00";"2013-04-10 05:20:00";98;1;97;100;10.45;0.05;10.4;10.5;10.33333;0.07454;10.2;10.4
"2013-04-10 05:20:00";"2013-04-10 05:30:00";98.66667;0.94281;98;100;10.5;0;10.5;10.5;10.43333;0.04714;10.4;10.5
"2013-04-10 05:30:00";"2013-04-10 05:40:00";99.75;1.08972;98;101;10.375;0.08292;10.3;10.5;10.375;0.0433;10.3;10.4
"2013-04-10 05:40:00";"2013-04-10 05:50:00";100.5;0.5;100;101;10.1375;0.09922;10;10.3;10.1875;0.10533;10;10.3
"2013-04-10 05:50:00";"2013-04-10 06:00:00";100.5;0.5;100;101;9.8375;0.09922;9.7;10;9.8875;0.10533;9.7;10
"2013-04-10 06:00:00";"2013-04-10 06:10:00";98.5625;1.27322;97;101;9.74375;0.13679;9.5;10;9.65625;0.11163;9.5;9.8
"2013-04-10 06:10:00";"2013-04-10 06:20:00";97.3;0.64031;96;98;10.1;0.13416;9.9;10.3;9.93;0.13454;9.7;10.1
"2013-04-10 06:20:00";"2013-04-10 06:30:00";96.28571;0.88063;95;98;10.33571;0.11089;10.2;10.6;10.06429;0.06103;10;10.2
"2013-04-10 06:30:00";"2013-04-10 06:40:00";93.26667;0.77172;92;95;11.06667;0.22111;10.7;11.4;10.48667;0.15861;10.2;10.7
"2013-04-10 06:40:00";"2013-04-10 06:50:00";93.77778;0.91625;93;95;11.26667;0.06667;11.2;11.4;10.72222;0.04157;10.7;10.8
"2013-04-10 06:50:00";"2013-04-10 07:00:00";89.77419;2.10544;87;93;12.33548;0.57617;11.4;13.2;11.32258;0.35805;10.7;11.9
"2013-04-10 07:00:00";"2013-04-10 07:10:00";85.2;1.46969;83;88;14.14;0.53454;13.2;14.8;12.57667;0.38182;12;13.1
"2013-04-10 07:10:00";"2013-04-10 07:20:00";85.10345;1.15504;83;87;14.67586;0.31476;14.2;15.2;13.08276;0.19839;12.8;13.4
"2013-04-10 07:20:00";"2013-04-10 07:30:00";81.39535;2.1365;78;86;15.67442;0.79273;14.4;16.9;13.59767;0.52407;12.8;14.5
"2013-04-10 07:30:00";"2013-04-10 07:40:00";77.16667;0.83333;76;79;17.575;0.3235;16.9;18;14.84444;0.24432;14.3;15.3
"2013-04-10 07:40:00";"2013-04-10 07:50:00";74.31579;1.43463;72;77;18.58947;0.36186;17.8;19.1;15.43684;0.18125;15;15.7
"2013-04-10 07:50:00";"2013-04-10 08:00:00";71.55882;0.60348;71;73;19.12353;0.15915;18.9;19.5;15.56765;0.11561;15.3;15.8
"2013-04-10 08:00:00";"2013-04-10 08:10:00";70.17021;1.13586;68;72;20.51702;0.53088;19.5;21.3;16.61489;0.36436;15.8;17.2
"2013-04-10 08:10:00";"2013-04-10 08:20:00";68.26667;0.71181;67;69;21.33333;0.23381;20.9;21.8;17.09778;0.19492;16.8;17.5
"2013-04-10 08:20:00";"2013-04-10 08:30:00";67.51923;1.00939;66;69;21.58846;0.57834;20.7;22.3;17.21154;0.48858;16.3;17.9
"2013-04-10 08:30:00";"2013-04-10 08:40:00";66.02128;1.2289;64;68;22.68511;0.42874;22.1;23.7;17.97234;0.51393;17.3;19
"2013-04-10 08:40:00";"2013-04-10 08:50:00";65.94737;1.17609;63;68;22.9807;0.38225;22.4;23.9;18.22456;0.33208;17.7;19.1
"2013-04-10 08:50:00";"2013-04-10 09:00:00";65.01587;1.71355;62;68;22.94921;0.5182;22.1;23.9;18.03651;0.24772;17.7;18.5
