"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-19 22:08:23";"2013-02-19 23:41:23";;;;;;;;;;;;
"2013-02-19 23:41:23";"2013-02-20 01:14:23";;;;;;;;;;;;
"2013-02-20 01:14:23";"2013-02-20 02:47:23";;;;;;;;;;;;
"2013-02-20 02:47:23";"2013-02-20 04:20:22";;;;;;;;;;;;
"2013-02-20 04:20:22";"2013-02-20 05:53:22";;;;;;;;;;;;
"2013-02-20 05:53:22";"2013-02-20 07:26:22";;;;;;;;;;;;
"2013-02-20 07:26:22";"2013-02-20 08:59:22";;;;;;;;;;;;
"2013-02-20 08:59:22";"2013-02-20 10:32:22";;;;;;;;;;;;
"2013-02-20 10:32:22";"2013-02-20 12:05:22";;;;;;;;;;;;
"2013-02-20 12:05:22";"2013-02-20 13:38:22";;;;;;;;;;;;
"2013-02-20 13:38:22";"2013-02-20 15:11:22";65.58596;1.06482;63;68;27.86281;0.88076;26.1;30;22.54035;0.77425;20.9;24.4
"2013-02-20 15:11:22";"2013-02-20 16:44:21";74.61633;4.28759;65;85;24.4398;2.27067;19.2;28.8;20.85755;1.54574;17.3;23.8
"2013-02-20 16:44:21";"2013-02-20 18:17:21";85.5;1.44623;83;90;18.53267;0.48095;17.7;19.5;16.82426;0.41691;16;17.7
"2013-02-20 18:17:21";"2013-02-20 19:50:21";;;;;;;;;;;;
"2013-02-20 19:50:21";"2013-02-20 21:23:21";;;;;;;;;;;;
"2013-02-20 21:23:21";"2013-02-20 22:56:21";;;;;;;;;;;;
"2013-02-20 22:56:21";"2013-02-21 00:29:21";;;;;;;;;;;;
"2013-02-21 00:29:21";"2013-02-21 02:02:21";;;;;;;;;;;;
"2013-02-21 02:02:21";"2013-02-21 03:35:21";;;;;;;;;;;;
"2013-02-21 03:35:21";"2013-02-21 05:08:20";;;;;;;;;;;;
"2013-02-21 05:08:20";"2013-02-21 06:41:20";;;;;;;;;;;;
"2013-02-21 06:41:20";"2013-02-21 08:14:20";;;;;;;;;;;;
"2013-02-21 08:14:20";"2013-02-21 09:47:20";;;;;;;;;;;;
"2013-02-21 09:47:20";"2013-02-21 11:20:20";;;;;;;;;;;;
"2013-02-21 11:20:20";"2013-02-21 12:53:20";;;;;;;;;;;;
"2013-02-21 12:53:20";"2013-02-21 14:26:20";;;;;;;;;;;;
"2013-02-21 14:26:20";"2013-02-21 15:59:20";;;;;;;;;;;;
"2013-02-21 15:59:20";"2013-02-21 17:32:19";;;;;;;;;;;;
"2013-02-21 17:32:19";"2013-02-21 19:05:19";;;;;;;;;;;;
"2013-02-21 19:05:19";"2013-02-21 20:38:19";;;;;;;;;;;;
"2013-02-21 20:38:19";"2013-02-21 22:11:19";;;;;;;;;;;;
"2013-02-21 22:11:19";"2013-02-21 23:44:19";;;;;;;;;;;;
"2013-02-21 23:44:19";"2013-02-22 01:17:19";;;;;;;;;;;;
"2013-02-22 01:17:19";"2013-02-22 02:50:19";;;;;;;;;;;;
"2013-02-22 02:50:19";"2013-02-22 04:23:19";;;;;;;;;;;;
"2013-02-22 04:23:19";"2013-02-22 05:56:18";;;;;;;;;;;;
"2013-02-22 05:56:18";"2013-02-22 07:29:18";;;;;;;;;;;;
"2013-02-22 07:29:18";"2013-02-22 09:02:18";;;;;;;;;;;;
"2013-02-22 09:02:18";"2013-02-22 10:35:18";;;;;;;;;;;;
"2013-02-22 10:35:18";"2013-02-22 12:08:18";;;;;;;;;;;;
"2013-02-22 12:08:18";"2013-02-22 13:41:18";;;;;;;;;;;;
"2013-02-22 13:41:18";"2013-02-22 15:14:18";;;;;;;;;;;;
