"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-03-26 21:08:47";"2013-03-27 03:17:47";99.21622;1.19989;97;101;8.18649;1.69907;5.4;11.4;8.1527;1.71206;5.4;11.4
"2013-03-27 03:17:47";"2013-03-27 09:26:47";83.7973;17.46191;53;101;11.03243;7.82678;4.2;25.1;8.94595;5.34161;4;19.3
"2013-03-27 09:26:47";"2013-03-27 15:35:47";75.21622;4.15988;65;85;24.84459;1.61188;20.8;27.8;21.34189;1.30498;18.9;24.2
"2013-03-27 15:35:47";"2013-03-27 21:44:46";96.60274;4.12722;87;101;14.4274;2.68936;11.4;20.1;14.07671;2.27039;11.2;18.7
"2013-03-27 21:44:46";"2013-03-28 03:53:46";98.63889;1.10937;97;101;10.30972;0.84182;8.8;11.6;10.225;0.83546;8.7;11.6
"2013-03-28 03:53:46";"2013-03-28 10:02:46";85.82432;15.30179;62;101;15.02703;5.00436;10;25;13.2;2.98555;10;20.1
"2013-03-28 10:02:46";"2013-03-28 16:11:46";77.78378;6.09889;65;94;24.57432;2.27395;17.5;27.8;21.4473;1.64072;16.9;24.2
"2013-03-28 16:11:46";"2013-03-28 22:20:46";98.27397;1.88912;93;101;12.87397;1.8844;10.9;17;12.72877;1.72504;10.7;16.6
"2013-03-28 22:20:46";"2013-03-29 04:29:46";98.68493;1.10883;97;101;9.25753;1.40994;7.1;11.5;9.18767;1.42039;7;11.5
"2013-03-29 04:29:46";"2013-03-29 10:38:46";84.23188;13.54771;62;100;15.12464;6.73086;7;24.8;13.08406;4.89408;7;21
"2013-03-29 10:38:46";"2013-03-29 16:47:46";82.06757;5.16572;73;94;20.69054;1.88695;17.1;25.3;18.41216;1.38642;16;21.6
"2013-03-29 16:47:46";"2013-03-29 22:56:45";98.75676;1.88027;93;101;12.81216;1.86909;10.2;17.2;12.72027;1.71913;10.2;16.6
"2013-03-29 22:56:45";"2013-03-30 05:05:45";98.70833;1.11102;97;100;8.87778;0.51753;7.9;10;8.80833;0.53431;7.9;10
"2013-03-30 05:05:45";"2013-03-30 11:14:45";84.0411;10.77089;68;101;15.05068;4.67348;8;21.6;13.1411;3.28316;7.9;18.1
"2013-03-30 11:14:45";"2013-03-30 17:23:45";80.59459;4.56757;73;90;20.70946;1.58474;17.8;24.5;18.24054;1.03818;16.2;20.9
"2013-03-30 17:23:45";"2013-03-30 23:32:45";98.77027;3.80095;81;102;12.13378;2.03379;10.2;18.2;12.01486;1.6493;10.3;16.4
"2013-03-30 23:32:45";"2013-03-31 05:41:45";98.69863;0.80554;97;101;11.15068;0.66726;10;11.8;11.09863;0.69371;9.9;11.7
"2013-03-31 05:41:45";"2013-03-31 11:50:45";80.86667;10.08012;63;100;18.436;4.93117;10.1;26.7;15.97867;3.61822;10;23.1
"2013-03-31 11:50:45";"2013-03-31 17:59:45";81.0411;4.13617;71;94;20.33014;2.10236;15.6;25.3;17.93425;1.52578;14.9;21.4
"2013-03-31 17:59:45";"2013-04-01 00:08:44";99.37838;1.7607;92;101;10.07973;1.90929;7.6;15.4;10.04595;1.82588;7.6;14.9
"2013-04-01 00:08:44";"2013-04-01 06:17:44";99.37838;1.21592;97;101;7.42973;0.53366;6.7;8.7;7.40946;0.54231;6.6;8.7
"2013-04-01 06:17:44";"2013-04-01 12:26:44";75.14865;9.29208;60;98;21.13243;5.39216;7.3;26.8;17.74865;4.20592;7.2;22.8
"2013-04-01 12:26:44";"2013-04-01 18:35:44";78.09091;1.31111;75;80;22.63636;0.78367;21.7;24.6;19.72273;0.59919;18.9;21.3
"2013-04-01 18:35:44";"2013-04-02 00:44:44";100.01786;0.83433;98;102;12.1125;1.06512;10.3;13.6;12.15714;1.08337;10.3;13.7
"2013-04-02 00:44:44";"2013-04-02 06:53:44";;;;;;;;;;;;
"2013-04-02 06:53:44";"2013-04-02 13:02:44";;;;;;;;;;;;
"2013-04-02 13:02:44";"2013-04-02 19:11:44";;;;;;;;;;;;
"2013-04-02 19:11:44";"2013-04-03 01:20:43";;;;;;;;;;;;
"2013-04-03 01:20:43";"2013-04-03 07:29:43";;;;;;;;;;;;
"2013-04-03 07:29:43";"2013-04-03 13:38:43";;;;;;;;;;;;
"2013-04-03 13:38:43";"2013-04-03 19:47:43";;;;;;;;;;;;
"2013-04-03 19:47:43";"2013-04-04 01:56:43";;;;;;;;;;;;
"2013-04-04 01:56:43";"2013-04-04 08:05:43";;;;;;;;;;;;
"2013-04-04 08:05:43";"2013-04-04 14:14:43";;;;;;;;;;;;
"2013-04-04 14:14:43";"2013-04-04 20:23:43";;;;;;;;;;;;
"2013-04-04 20:23:43";"2013-04-05 02:32:42";;;;;;;;;;;;
"2013-04-05 02:32:42";"2013-04-05 08:41:42";75.09272;5.3899;66;85;19.0351;1.42221;16.8;21.5;15.91788;0.64951;15;17.1
"2013-04-05 08:41:42";"2013-04-05 14:50:42";72.64318;5.01852;61;86;25.80248;2.06044;20.3;29;21.83174;2.04741;16.5;24.5
"2013-04-05 14:50:42";"2013-04-05 20:59:42";88.50152;7.79491;77;102;19.60289;4.10593;12.4;25;18.13207;3.03654;12.4;22
"2013-04-05 20:59:42";"2013-04-06 03:08:42";98.81818;0.89508;97;100;12.53797;0.76641;11.2;13.5;12.45989;0.80097;11.1;13.4
"2013-04-06 03:08:42";"2013-04-06 09:17:42";74.99247;14.03938;57;100;19.7394;6.09133;9.6;28.9;16.25144;3.87529;9.5;22.1
"2013-04-06 09:17:42";"2013-04-06 15:26:42";73.85522;6.57588;63;92;26.79666;3.04046;19;31.8;22.89133;2.15175;18;26.2
"2013-04-06 15:26:42";"2013-04-06 21:35:42";92.68229;6.51772;78;101;18.06181;3.18266;13.2;23.6;17.1842;2.39628;13.2;20.7
"2013-04-06 21:35:42";"2013-04-07 03:44:41";98.62602;0.94049;97;101;11.19106;1.60965;8.5;13.8;11.10447;1.62394;8.5;13.8
"2013-04-07 03:44:41";"2013-04-07 09:53:41";70.13579;13.3979;52;101;21.2544;6.45311;7.8;28.6;16.95348;4.40666;7.7;22.9
"2013-04-07 09:53:41";"2013-04-07 16:02:41";76.5;4.6076;67;86;24.19825;2.7958;18.7;29.3;20.91344;2.12374;16.4;25.3
"2013-04-07 16:02:41";"2013-04-07 22:11:41";;;;;;;;;;;;
"2013-04-07 22:11:41";"2013-04-08 04:20:41";;;;;;;;;;;;
"2013-04-08 04:20:41";"2013-04-08 10:29:41";;;;;;;;;;;;
"2013-04-08 10:29:41";"2013-04-08 16:38:41";;;;;;;;;;;;
"2013-04-08 16:38:41";"2013-04-08 22:47:41";;;;;;;;;;;;
"2013-04-08 22:47:41";"2013-04-09 04:56:40";;;;;;;;;;;;
"2013-04-09 04:56:40";"2013-04-09 11:05:40";;;;;;;;;;;;
"2013-04-09 11:05:40";"2013-04-09 17:14:40";82.48127;5.81874;73;95;22.54467;1.86105;18.6;25.5;20.22363;1.10874;18;22.2
"2013-04-09 17:14:40";"2013-04-09 23:23:40";100.77596;1.69347;95;104;13.78142;1.90244;11.4;18.7;13.92568;1.9001;11.5;18.3
"2013-04-09 23:23:40";"2013-04-10 05:32:40";99.11644;1.17047;97;102;11.29281;0.81563;10;13.1;11.25582;0.83654;10;13.1
"2013-04-10 05:32:40";"2013-04-10 11:41:40";73.29167;8.7364;60;101;21.8475;4.70468;9.5;29.6;18.16069;3.51242;9.5;24.5
"2013-04-10 11:41:40";"2013-04-10 17:50:40";91.37942;8.30725;78;112;18.35707;1.63965;14.3;22.2;17.34084;1.21715;14.4;19.6
"2013-04-10 17:50:40";"2013-04-10 23:59:40";100.2945;0.9624;98;103;11.82718;1.20069;9.4;14.3;11.89806;1.23909;9.4;14.4
"2013-04-10 23:59:40";"2013-04-11 06:08:39";99.27586;1.1655;97;101;9.52414;0.61535;8.8;10.8;9.48966;0.60364;8.8;10.8
"2013-04-11 06:08:39";"2013-04-11 12:17:39";;;;;;;;;;;;
"2013-04-11 12:17:39";"2013-04-11 18:26:39";;;;;;;;;;;;
"2013-04-11 18:26:39";"2013-04-12 00:35:39";;;;;;;;;;;;
"2013-04-12 00:35:39";"2013-04-12 06:44:39";;;;;;;;;;;;
"2013-04-12 06:44:39";"2013-04-12 12:53:39";;;;;;;;;;;;
"2013-04-12 12:53:39";"2013-04-12 19:02:39";;;;;;;;;;;;
"2013-04-12 19:02:39";"2013-04-13 01:11:39";;;;;;;;;;;;
"2013-04-13 01:11:39";"2013-04-13 07:20:38";;;;;;;;;;;;
"2013-04-13 07:20:38";"2013-04-13 13:29:38";;;;;;;;;;;;
"2013-04-13 13:29:38";"2013-04-13 19:38:38";;;;;;;;;;;;
"2013-04-13 19:38:38";"2013-04-14 01:47:38";;;;;;;;;;;;
"2013-04-14 01:47:38";"2013-04-14 07:56:38";;;;;;;;;;;;
"2013-04-14 07:56:38";"2013-04-14 14:05:38";;;;;;;;;;;;
"2013-04-14 14:05:38";"2013-04-14 20:14:38";;;;;;;;;;;;
"2013-04-14 20:14:38";"2013-04-15 02:23:38";;;;;;;;;;;;
