"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-06-11 12:36:00";"2013-06-12 06:48:00";;;;;;;;;;;;
"2013-06-12 06:48:00";"2013-06-13 01:00:00";90.70608;6.90712;76;100;15.61232;3.18566;9.2;20.8;14.51831;2.43352;9;18.1
"2013-06-13 01:00:00";"2013-06-13 19:12:00";83.64975;10.29607;66;102;17.57211;4.71791;7.8;24.7;15.45767;3.5153;7.7;20.1
"2013-06-13 19:12:00";"2013-06-14 13:24:00";82.47803;10.13729;67;100;17.25728;5.3939;7.9;23.9;14.97917;4.01126;7.7;20.1
"2013-06-14 13:24:00";"2013-06-15 07:36:00";88.95851;9.10477;71;100;15.14138;4.4566;8.3;23.2;13.79621;3.35389;8;19.4
"2013-06-15 07:36:00";"2013-06-16 01:48:00";83.70492;8.4412;68;100;18.43265;3.33839;10;23;16.34343;2.34772;9.8;20
"2013-06-16 01:48:00";"2013-06-16 20:00:00";81.70964;9.65614;66;100;19.14278;5.0929;7.8;28.1;16.69328;3.81194;7.6;23.3
"2013-06-16 20:00:00";"2013-06-17 14:12:00";83.00538;10.87065;64;104;18.17227;6.3059;7.9;28.6;15.88486;4.81794;7.7;24
"2013-06-17 14:12:00";"2013-06-18 08:24:00";89.98782;7.67381;73;99;16.91347;5.13689;8;25.2;15.65673;4.19736;7.8;21.6
"2013-06-18 08:24:00";"2013-06-19 02:36:00";;;;;;;;;;;;
"2013-06-19 02:36:00";"2013-06-19 20:48:00";;;;;;;;;;;;
"2013-06-19 20:48:00";"2013-06-20 15:00:00";;;;;;;;;;;;
"2013-06-20 15:00:00";"2013-06-21 09:12:00";;;;;;;;;;;;
"2013-06-21 09:12:00";"2013-06-22 03:24:00";;;;;;;;;;;;
