"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2012-08-03 16:42:04";"2012-08-05 00:51:17";;;;;;;;
"2012-08-05 00:51:17";"2012-08-06 09:00:29";;;;;;;;
"2012-08-06 09:00:29";"2012-08-07 17:09:41";;;;;;;;
"2012-08-07 17:09:41";"2012-08-09 01:18:54";;;;;;;;
"2012-08-09 01:18:54";"2012-08-10 09:28:06";;;;;;;;
"2012-08-10 09:28:06";"2012-08-11 17:37:18";;;;;;;;
"2012-08-11 17:37:18";"2012-08-13 01:46:31";;;;;;;;
"2012-08-13 01:46:31";"2012-08-14 09:55:43";;;;;;;;
"2012-08-14 09:55:43";"2012-08-15 18:04:55";;;;;;;;
"2012-08-15 18:04:55";"2012-08-17 02:14:08";;;;;;;;
"2012-08-17 02:14:08";"2012-08-18 10:23:20";;;;;;;;
"2012-08-18 10:23:20";"2012-08-19 18:32:32";;;;;;;;
"2012-08-19 18:32:32";"2012-08-21 02:41:45";;;;;;;;
"2012-08-21 02:41:45";"2012-08-22 10:50:57";;;;;;;;
"2012-08-22 10:50:57";"2012-08-23 19:00:09";;;;;;;;
"2012-08-23 19:00:09";"2012-08-25 03:09:22";;;;;;;;
"2012-08-25 03:09:22";"2012-08-26 11:18:34";;;;;;;;
"2012-08-26 11:18:34";"2012-08-27 19:27:46";;;;;;;;
"2012-08-27 19:27:46";"2012-08-29 03:36:59";;;;;;;;
"2012-08-29 03:36:59";"2012-08-30 11:46:11";;;;;;;;
"2012-08-30 11:46:11";"2012-08-31 19:55:23";;;;;;;;
"2012-08-31 19:55:23";"2012-09-02 04:04:36";;;;;;;;
"2012-09-02 04:04:36";"2012-09-03 12:13:48";;;;;;;;
"2012-09-03 12:13:48";"2012-09-04 20:23:00";;;;;;;;
"2012-09-04 20:23:00";"2012-09-06 04:32:13";;;;;;;;
"2012-09-06 04:32:13";"2012-09-07 12:41:25";;;;;;;;
"2012-09-07 12:41:25";"2012-09-08 20:50:37";;;;;;;;
"2012-09-08 20:50:37";"2012-09-10 04:59:50";;;;;;;;
"2012-09-10 04:59:50";"2012-09-11 13:09:02";;;;;;;;
"2012-09-11 13:09:02";"2012-09-12 21:18:14";;;;;;;;
"2012-09-12 21:18:14";"2012-09-14 05:27:27";;;;;;;;
"2012-09-14 05:27:27";"2012-09-15 13:36:39";;;;;;;;
"2012-09-15 13:36:39";"2012-09-16 21:45:51";;;;;;;;
"2012-09-16 21:45:51";"2012-09-18 05:55:04";;;;;;;;
"2012-09-18 05:55:04";"2012-09-19 14:04:16";;;;;;;;
"2012-09-19 14:04:16";"2012-09-20 22:13:28";;;;;;;;
"2012-09-20 22:13:28";"2012-09-22 06:22:41";;;;;;;;
"2012-09-22 06:22:41";"2012-09-23 14:31:53";;;;;;;;
"2012-09-23 14:31:53";"2012-09-24 22:41:05";;;;;;;;
"2012-09-24 22:41:05";"2012-09-26 06:50:18";;;;;;;;
"2012-09-26 06:50:18";"2012-09-27 14:59:30";;;;;;;;
"2012-09-27 14:59:30";"2012-09-28 23:08:42";;;;;;;;
"2012-09-28 23:08:42";"2012-09-30 07:17:55";;;;;;;;
"2012-09-30 07:17:55";"2012-10-01 15:27:07";;;;;;;;
"2012-10-01 15:27:07";"2012-10-02 23:36:19";;;;;;;;
"2012-10-02 23:36:19";"2012-10-04 07:45:32";;;;;;;;
"2012-10-04 07:45:32";"2012-10-05 15:54:44";;;;;;;;
"2012-10-05 15:54:44";"2012-10-07 00:03:56";;;;;;;;
"2012-10-07 00:03:56";"2012-10-08 08:13:09";;;;;;;;
"2012-10-08 08:13:09";"2012-10-09 16:22:21";;;;;;;;
"2012-10-09 16:22:21";"2012-10-11 00:31:33";;;;;;;;
"2012-10-11 00:31:33";"2012-10-12 08:40:46";;;;;;;;
"2012-10-12 08:40:46";"2012-10-13 16:49:58";;;;;;;;
"2012-10-13 16:49:58";"2012-10-15 00:59:10";;;;;;;;
"2012-10-15 00:59:10";"2012-10-16 09:08:23";;;;;;;;
"2012-10-16 09:08:23";"2012-10-17 17:17:35";;;;;;;;
"2012-10-17 17:17:35";"2012-10-19 01:26:47";;;;;;;;
"2012-10-19 01:26:47";"2012-10-20 09:36:00";;;;;;;;
"2012-10-20 09:36:00";"2012-10-21 17:45:12";;;;;;;;
"2012-10-21 17:45:12";"2012-10-23 01:54:24";;;;;;;;
"2012-10-23 01:54:24";"2012-10-24 10:03:36";;;;;;;;
"2012-10-24 10:03:36";"2012-10-25 18:12:49";;;;;;;;
"2012-10-25 18:12:49";"2012-10-27 02:22:01";;;;;;;;
"2012-10-27 02:22:01";"2012-10-28 10:31:13";;;;;;;;
"2012-10-28 10:31:13";"2012-10-29 18:40:26";;;;;;;;
"2012-10-29 18:40:26";"2012-10-31 02:49:38";;;;;;;;
"2012-10-31 02:49:38";"2012-11-01 10:58:50";;;;;;;;
"2012-11-01 10:58:50";"2012-11-02 19:08:03";;;;;;;;
"2012-11-02 19:08:03";"2012-11-04 03:17:15";;;;;;;;
"2012-11-04 03:17:15";"2012-11-05 11:26:27";;;;;;;;
"2012-11-05 11:26:27";"2012-11-06 19:35:40";;;;;;;;
"2012-11-06 19:35:40";"2012-11-08 03:44:52";;;;;;;;
"2012-11-08 03:44:52";"2012-11-09 11:54:04";;;;;;;;
"2012-11-09 11:54:04";"2012-11-10 20:03:17";;;;;;;;
"2012-11-10 20:03:17";"2012-11-12 04:12:29";;;;;;;;
"2012-11-12 04:12:29";"2012-11-13 12:21:41";;;;;;;;
"2012-11-13 12:21:41";"2012-11-14 20:30:54";;;;;;;;
"2012-11-14 20:30:54";"2012-11-16 04:40:06";;;;;;;;
"2012-11-16 04:40:06";"2012-11-17 12:49:18";;;;;;;;
"2012-11-17 12:49:18";"2012-11-18 20:58:31";;;;;;;;
"2012-11-18 20:58:31";"2012-11-20 05:07:43";;;;;;;;
"2012-11-20 05:07:43";"2012-11-21 13:16:55";;;;;;;;
"2012-11-21 13:16:55";"2012-11-22 21:26:08";;;;;;;;
"2012-11-22 21:26:08";"2012-11-24 05:35:20";;;;;;;;
"2012-11-24 05:35:20";"2012-11-25 13:44:32";;;;;;;;
"2012-11-25 13:44:32";"2012-11-26 21:53:45";;;;;;;;
"2012-11-26 21:53:45";"2012-11-28 06:02:57";;;;;;;;
"2012-11-28 06:02:57";"2012-11-29 14:12:09";;;;;;;;
"2012-11-29 14:12:09";"2012-11-30 22:21:22";;;;;;;;
"2012-11-30 22:21:22";"2012-12-02 06:30:34";;;;;;;;
"2012-12-02 06:30:34";"2012-12-03 14:39:46";;;;;;;;
"2012-12-03 14:39:46";"2012-12-04 22:48:59";;;;;;;;
"2012-12-04 22:48:59";"2012-12-06 06:58:11";;;;;;;;
"2012-12-06 06:58:11";"2012-12-07 15:07:23";;;;;;;;
"2012-12-07 15:07:23";"2012-12-08 23:16:36";;;;;;;;
"2012-12-08 23:16:36";"2012-12-10 07:25:48";;;;;;;;
"2012-12-10 07:25:48";"2012-12-11 15:35:00";;;;;;;;
"2012-12-11 15:35:00";"2012-12-12 23:44:13";;;;;;;;
"2012-12-12 23:44:13";"2012-12-14 07:53:25";;;;;;;;
"2012-12-14 07:53:25";"2012-12-15 16:02:37";;;;;;;;
"2012-12-15 16:02:37";"2012-12-17 00:11:50";;;;;;;;
