"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-09-23 18:00:00";"2013-09-23 21:00:00";89.3463;2.03131;85.4;92.2;13.68794;1.23885;10.1;14.8
"2013-09-23 21:00:00";"2013-09-24 00:00:00";91.96441;0.07538;91.9;92.1;10.41186;0.52208;9.8;11.4
"2013-09-24 00:00:00";"2013-09-24 03:00:00";91.92333;0.09551;91.8;92.1;9.79167;0.64091;8.6;10.8
"2013-09-24 03:00:00";"2013-09-24 06:00:00";91.75606;0.0554;91.6;91.8;8.73182;0.48026;7.9;9.4
"2013-09-24 06:00:00";"2013-09-24 09:00:00";70.78238;11.4709;55;92.4;18.49819;3.45276;8;22.8
"2013-09-24 09:00:00";"2013-09-24 12:00:00";54.94193;5.87169;41.5;66.4;23.04548;2.3035;19.7;28.7
"2013-09-24 12:00:00";"2013-09-24 15:00:00";59.47559;8.80318;42.5;76.9;21.47052;2.88726;16.3;26.8
"2013-09-24 15:00:00";"2013-09-24 18:00:00";65.4533;12.81992;42.7;92;18.96087;4.05417;11.8;26.3
"2013-09-24 18:00:00";"2013-09-24 21:00:00";91.84571;0.12152;91.7;92;9.94286;0.82333;8.7;11.7
"2013-09-24 21:00:00";"2013-09-25 00:00:00";91.71613;0.03678;91.7;91.8;9.13548;0.2863;8.7;10
"2013-09-25 00:00:00";"2013-09-25 03:00:00";91.70333;0.05467;91.6;91.8;9.15333;0.36307;8.4;9.8
"2013-09-25 03:00:00";"2013-09-25 06:00:00";91.65;0.08192;91.6;91.8;8.46447;0.65729;7.7;10
"2013-09-25 06:00:00";"2013-09-25 09:00:00";77.83875;7.97962;66.8;92.6;18.30172;3.10916;8.7;22.3
"2013-09-25 09:00:00";"2013-09-25 12:00:00";62.99336;5.69323;51.2;77.3;20.99268;1.84886;17.8;25.3
"2013-09-25 12:00:00";"2013-09-25 15:00:00";57.58749;7.97504;40.6;74.2;23.38994;2.59725;18.5;29.1
"2013-09-25 15:00:00";"2013-09-25 18:00:00";66.92731;11.8914;52.3;92.5;21.73476;3.56426;14.4;25.8
"2013-09-25 18:00:00";"2013-09-25 21:00:00";92.33878;0.06644;92.2;92.4;13.31224;0.53591;12.6;14.4
"2013-09-25 21:00:00";"2013-09-26 00:00:00";92.14364;0.04959;92.1;92.2;11.75455;0.65222;10.9;12.7
"2013-09-26 00:00:00";"2013-09-26 03:00:00";91.94;0.05908;91.9;92.1;10.40182;0.19862;10.1;10.9
"2013-09-26 03:00:00";"2013-09-26 06:00:00";91.94146;0.07643;91.8;92;10.25122;0.43902;9.5;10.8
"2013-09-26 06:00:00";"2013-09-26 09:00:00";78.40174;8.92597;65.5;92.4;18.02944;2.93573;9.5;21.7
"2013-09-26 09:00:00";"2013-09-26 12:00:00";56.45553;10.01904;34.7;82.7;24.56262;3.05237;20.1;32.1
"2013-09-26 12:00:00";"2013-09-26 15:00:00";64.65827;11.15926;44.7;82.3;22.34609;3.62641;17.3;28.9
"2013-09-26 15:00:00";"2013-09-26 18:00:00";76.81985;5.99554;66.7;92.2;18.00809;1.70358;14.1;20.6
"2013-09-26 18:00:00";"2013-09-26 21:00:00";92.31034;0.08845;92.1;92.4;13.17759;0.62341;12.2;14.1
"2013-09-26 21:00:00";"2013-09-27 00:00:00";92.2;0;92.2;92.2;12.49318;0.0809;12.3;12.6
"2013-09-27 00:00:00";"2013-09-27 03:00:00";92.11207;0.10517;91.9;92.2;11.48966;0.8839;9.7;12.4
"2013-09-27 03:00:00";"2013-09-27 06:00:00";91.68906;0.09701;91.6;91.9;8.47813;0.59067;7.4;9.7
"2013-09-27 06:00:00";"2013-09-27 09:00:00";69.98958;11.07644;57.3;92.4;20.25355;3.76924;7.6;24.1
"2013-09-27 09:00:00";"2013-09-27 12:00:00";54.54752;5.34164;43.9;68.8;24.80308;1.65109;21.4;28.5
"2013-09-27 12:00:00";"2013-09-27 15:00:00";50.97903;8.20496;36.7;73.1;25.8477;2.50827;20.3;31.5
"2013-09-27 15:00:00";"2013-09-27 18:00:00";79.27208;7.73625;62.4;91.3;17.74629;2.10955;14.7;22.5
"2013-09-27 18:00:00";"2013-09-27 21:00:00";91.82255;0.47215;90.7;92.3;13.62843;0.85398;11.6;14.7
"2013-09-27 21:00:00";"2013-09-28 00:00:00";91.96271;0.07789;91.8;92.1;10.69831;0.52835;9.7;11.5
"2013-09-28 00:00:00";"2013-09-28 03:00:00";91.80208;0.01428;91.8;91.9;9.8375;0.15629;9.5;10.2
"2013-09-28 03:00:00";"2013-09-28 06:00:00";91.86522;0.04763;91.8;91.9;9.88261;0.19483;9.6;10.2
"2013-09-28 06:00:00";"2013-09-28 09:00:00";65.40145;12.1648;50.9;92.3;20.08649;3.36607;10;23.8
"2013-09-28 09:00:00";"2013-09-28 12:00:00";55.48661;7.6929;38.3;70.3;24.52287;3.08258;20.3;30.5
"2013-09-28 12:00:00";"2013-09-28 15:00:00";72.57959;10.71373;42.3;87.8;19.84315;3.5079;16.1;30.1
"2013-09-28 15:00:00";"2013-09-28 18:00:00";66.95642;10.93194;44.8;85.7;21.01071;4.36685;14.1;29.3
"2013-09-28 18:00:00";"2013-09-28 21:00:00";89.40249;2.61402;83.4;92.3;13.45125;0.31262;12.9;14.1
"2013-09-28 21:00:00";"2013-09-29 00:00:00";92.20893;0.04341;92.1;92.3;12.4;0.29399;11.6;13
"2013-09-29 00:00:00";"2013-09-29 03:00:00";91.95614;0.08169;91.9;92.1;10.33333;0.53454;9.7;11.6
"2013-09-29 03:00:00";"2013-09-29 06:00:00";91.92553;0.0436;91.9;92;10.3766;0.0554;10.3;10.5
"2013-09-29 06:00:00";"2013-09-29 09:00:00";75.57425;12.53357;53.8;92.4;18.59272;4.33038;10.5;25.8
"2013-09-29 09:00:00";"2013-09-29 12:00:00";58.02646;7.70455;41.8;71.9;24.44531;2.85712;19.6;30.2
"2013-09-29 12:00:00";"2013-09-29 15:00:00";75.12386;8.57405;53.3;86.7;18.5806;2.1675;15.6;23.1
"2013-09-29 15:00:00";"2013-09-29 18:00:00";70.65856;11.03814;53.2;92.4;20.06199;3.31017;13.9;26.4
"2013-09-29 18:00:00";"2013-09-29 21:00:00";92.33265;0.05851;92.2;92.4;13.31429;0.33381;12.6;13.9
"2013-09-29 21:00:00";"2013-09-30 00:00:00";92.08333;0.08108;92;92.2;11.56111;0.55123;10.8;12.6
"2013-09-30 00:00:00";"2013-09-30 03:00:00";92;0;92;92;11.11;0.0995;10.9;11.2
"2013-09-30 03:00:00";"2013-09-30 06:00:00";91.96471;0.04779;91.9;92;10.72549;0.30476;10.3;11.1
"2013-09-30 06:00:00";"2013-09-30 09:00:00";77.63183;10.40481;59.3;92.6;17.96798;2.90864;10.4;22.9
"2013-09-30 09:00:00";"2013-09-30 12:00:00";43.41823;5.22266;35.1;59.2;27.80729;2.55444;22.8;31.7
"2013-09-30 12:00:00";"2013-09-30 15:00:00";56.55623;6.99785;38.3;72.5;24.63893;2.31253;20.1;29
"2013-09-30 15:00:00";"2013-09-30 18:00:00";77.84223;7.8921;64;92.5;18.82297;2.24981;14.2;23
"2013-09-30 18:00:00";"2013-09-30 21:00:00";92.15417;0.15981;91.9;92.4;11.93472;1.14166;10.1;14.1
"2013-09-30 21:00:00";"2013-10-01 00:00:00";91.72237;0.09119;91.6;91.9;8.92763;0.56907;7.9;10
