"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-01-29 13:05:32";"2013-01-29 16:11:32";;;;;;;;;;;;
"2013-01-29 16:11:32";"2013-01-29 19:17:32";;;;;;;;;;;;
"2013-01-29 19:17:32";"2013-01-29 22:23:32";;;;;;;;;;;;
"2013-01-29 22:23:32";"2013-01-30 01:29:31";;;;;;;;;;;;
"2013-01-30 01:29:31";"2013-01-30 04:35:31";;;;;;;;;;;;
"2013-01-30 04:35:31";"2013-01-30 07:41:31";;;;;;;;;;;;
"2013-01-30 07:41:31";"2013-01-30 10:47:31";;;;;;;;;;;;
"2013-01-30 10:47:31";"2013-01-30 13:53:31";;;;;;;;;;;;
"2013-01-30 13:53:31";"2013-01-30 16:59:31";;;;;;;;;;;;
"2013-01-30 16:59:31";"2013-01-30 20:05:31";;;;;;;;;;;;
"2013-01-30 20:05:31";"2013-01-30 23:11:31";;;;;;;;;;;;
"2013-01-30 23:11:31";"2013-01-31 02:17:30";;;;;;;;;;;;
"2013-01-31 02:17:30";"2013-01-31 05:23:30";;;;;;;;;;;;
"2013-01-31 05:23:30";"2013-01-31 08:29:30";;;;;;;;;;;;
"2013-01-31 08:29:30";"2013-01-31 11:35:30";;;;;;;;;;;;
"2013-01-31 11:35:30";"2013-01-31 14:41:30";;;;;;;;;;;;
"2013-01-31 14:41:30";"2013-01-31 17:47:30";;;;;;;;;;;;
"2013-01-31 17:47:30";"2013-01-31 20:53:30";;;;;;;;;;;;
"2013-01-31 20:53:30";"2013-01-31 23:59:30";;;;;;;;;;;;
"2013-01-31 23:59:30";"2013-02-01 03:05:29";;;;;;;;;;;;
"2013-02-01 03:05:29";"2013-02-01 06:11:29";;;;;;;;;;;;
"2013-02-01 06:11:29";"2013-02-01 09:17:29";;;;;;;;;;;;
"2013-02-01 09:17:29";"2013-02-01 12:23:29";;;;;;;;;;;;
"2013-02-01 12:23:29";"2013-02-01 15:29:29";;;;;;;;;;;;
"2013-02-01 15:29:29";"2013-02-01 18:35:29";;;;;;;;;;;;
"2013-02-01 18:35:29";"2013-02-01 21:41:29";;;;;;;;;;;;
"2013-02-01 21:41:29";"2013-02-02 00:47:29";;;;;;;;;;;;
"2013-02-02 00:47:29";"2013-02-02 03:53:28";;;;;;;;;;;;
"2013-02-02 03:53:28";"2013-02-02 06:59:28";;;;;;;;;;;;
"2013-02-02 06:59:28";"2013-02-02 10:05:28";;;;;;;;;;;;
"2013-02-02 10:05:28";"2013-02-02 13:11:28";;;;;;;;;;;;
"2013-02-02 13:11:28";"2013-02-02 16:17:28";;;;;;;;;;;;
"2013-02-02 16:17:28";"2013-02-02 19:23:28";;;;;;;;;;;;
"2013-02-02 19:23:28";"2013-02-02 22:29:28";;;;;;;;;;;;
"2013-02-02 22:29:28";"2013-02-03 01:35:28";;;;;;;;;;;;
"2013-02-03 01:35:28";"2013-02-03 04:41:27";;;;;;;;;;;;
"2013-02-03 04:41:27";"2013-02-03 07:47:27";;;;;;;;;;;;
"2013-02-03 07:47:27";"2013-02-03 10:53:27";;;;;;;;;;;;
"2013-02-03 10:53:27";"2013-02-03 13:59:27";;;;;;;;;;;;
"2013-02-03 13:59:27";"2013-02-03 17:05:27";;;;;;;;;;;;
"2013-02-03 17:05:27";"2013-02-03 20:11:27";;;;;;;;;;;;
"2013-02-03 20:11:27";"2013-02-03 23:17:27";;;;;;;;;;;;
"2013-02-03 23:17:27";"2013-02-04 02:23:27";;;;;;;;;;;;
"2013-02-04 02:23:27";"2013-02-04 05:29:26";;;;;;;;;;;;
"2013-02-04 05:29:26";"2013-02-04 08:35:26";;;;;;;;;;;;
"2013-02-04 08:35:26";"2013-02-04 11:41:26";;;;;;;;;;;;
