"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-05-06 02:59:18";"2013-05-06 21:11:18";84.16005;9.92775;64;104;21.15521;4.72091;10.4;29.3;19.03858;3.81342;10.6;25.4
"2013-05-06 21:11:18";"2013-05-07 15:23:18";89.56514;9.63417;55;103;15.00711;3.77054;8;20.9;13.74399;2.73123;8.1;17.7
"2013-05-07 15:23:18";"2013-05-08 09:35:18";85.1184;14.48953;58;102;16.47549;4.21369;9.2;24.1;14.507;2.47908;9.1;18.6
"2013-05-08 09:35:18";"2013-05-09 03:47:17";81.79363;9.91444;62;102;19.46562;3.8424;9.6;25.1;17.03375;2.65532;9.5;20.9
"2013-05-09 03:47:17";"2013-05-09 21:59:17";80.9691;8.88255;63;101;17.14133;2.77773;9.9;23.3;14.76247;1.70767;9.7;18.3
"2013-05-09 21:59:17";"2013-05-10 16:11:17";72.76106;10.69038;57;98;18.7905;3.56573;9.8;24.1;15.12824;2.02841;9.5;18.5
"2013-05-10 16:11:17";"2013-05-11 10:23:17";78.40928;17.07094;48;98;16.84815;4.90338;9.3;25.9;13.87352;2.44089;8.9;18.3
"2013-05-11 10:23:17";"2013-05-12 04:35:16";76.81279;14.10895;47;97;18.31956;4.50619;9.1;27.9;15.13761;2.44269;8.8;19.3
"2013-05-12 04:35:16";"2013-05-12 22:47:16";73.66667;13.24134;50;97;19.53202;4.70075;8.8;27;15.85604;3.00147;8.4;21.2
"2013-05-12 22:47:16";"2013-05-13 16:59:16";78.59976;9.83806;59;98;17.36696;3.97976;8.4;25;14.62386;2.76971;8.1;19.8
"2013-05-13 16:59:16";"2013-05-14 11:11:16";84.61317;10.13472;66;98;15.69647;3.20985;9.8;21.2;13.81563;2.00248;9.3;17.3
"2013-05-14 11:11:16";"2013-05-15 05:23:15";88.08534;7.67668;73;99;15.4398;2.6324;9.9;20.1;14.03316;1.74324;9.7;17.1
"2013-05-15 05:23:15";"2013-05-15 23:35:15";85.18467;7.93969;69;98;16.04879;2.5857;9.8;21.2;14.26967;1.59381;9.5;17.4
"2013-05-15 23:35:15";"2013-05-16 17:47:15";80.55657;9.83613;66;99;18.19685;3.38744;10.6;24.2;15.6781;2.18048;10.4;20.3
"2013-05-16 17:47:15";"2013-05-17 11:59:15";90.89414;8.00329;68;99;14.04934;2.26348;11.3;20.6;13.00464;1.30845;11.1;16.6
"2013-05-17 11:59:15";"2013-05-18 06:11:14";86.0233;11.24279;61;100;16.28663;4.35193;8.9;25.2;14.5038;2.95756;8.7;20.1
"2013-05-18 06:11:14";"2013-05-19 00:23:14";81.54497;9.85119;62;100;18.06536;3.29634;9.7;23.7;15.68896;2.19744;9.4;19.6
"2013-05-19 00:23:14";"2013-05-19 18:35:14";82.38393;10.71695;61;99;18.70148;3.99746;10.5;25.8;16.36344;2.5795;10.3;20.9
"2013-05-19 18:35:14";"2013-05-20 12:47:14";94.58991;2.49459;89;99;12.24511;1.23007;9.7;13.9;11.71388;1.02462;9.4;13.4
"2013-05-20 12:47:14";"2013-05-21 06:59:13";;;;;;;;;;;;
"2013-05-21 06:59:13";"2013-05-22 01:11:13";86.51962;8.16604;67;99;16.61781;2.44681;12.1;22.3;14.984;1.5979;11.9;18.9
"2013-05-22 01:11:13";"2013-05-22 19:23:13";80.90752;8.94768;62;100;18.83568;2.5995;13;23.2;16.36118;1.54987;12.7;19.4
"2013-05-22 19:23:13";"2013-05-23 13:35:13";82.92713;10.3333;67;99;17.83685;4.24715;10;25.9;15.61086;2.91588;9.8;21.1
"2013-05-23 13:35:13";"2013-05-24 07:47:12";93.18726;6.52414;73;100;14.47185;3.02648;10.9;22.9;13.68296;2.21782;10.8;19.4
"2013-05-24 07:47:12";"2013-05-25 01:59:12";86.64536;9.39075;65;99;16.09245;3.64331;8.6;24.8;14.44905;2.49559;8.4;20.4
"2013-05-25 01:59:12";"2013-05-25 20:11:12";80.74824;9.79544;62;99;18.89602;4.33583;8;24.8;16.34599;3.15648;7.8;20.5
"2013-05-25 20:11:12";"2013-05-26 14:23:12";83.00095;9.18433;68;100;16.99559;3.62799;10.1;23.1;14.85716;2.46528;10;18.7
"2013-05-26 14:23:12";"2013-05-27 08:35:11";91.33167;6.5315;73;100;12.51079;3.36572;7.9;20.9;11.57898;2.69362;7.7;17.4
"2013-05-27 08:35:11";"2013-05-28 02:47:11";83.4156;10.15775;67;99;17.29431;4.34127;8.3;24.7;15.17215;3.14787;8;20.3
"2013-05-28 02:47:11";"2013-05-28 20:59:11";85.32163;10.26588;66;101;16.15349;3.61633;9;23.2;14.32587;2.32078;8.8;19.4
"2013-05-28 20:59:11";"2013-05-29 15:11:11";83.17557;10.40855;67;106;17.1705;5.58896;7.9;26.1;14.98602;4.21118;7.6;21.4
"2013-05-29 15:11:11";"2013-05-30 09:23:10";89.12542;9.1943;69;100;13.64664;4.46604;7.1;21.5;12.37094;3.40996;7;18.7
"2013-05-30 09:23:10";"2013-05-31 03:35:10";85.178;9.35632;69;99;17.94347;3.58092;10.5;25.4;16.04074;2.45539;10.4;21
"2013-05-31 03:35:10";"2013-05-31 21:47:10";86.68791;9.59549;62;100;15.89217;3.88092;8.7;26.3;14.24907;2.66592;8.5;21.5
"2013-05-31 21:47:10";"2013-06-01 15:59:10";81.63297;9.50288;64;100;17.82156;5.07792;7.7;25.6;15.43241;3.82954;7.4;22
"2013-06-01 15:59:10";"2013-06-02 10:11:09";87.66915;11.57203;67;100;14.74893;4.85239;7.7;23.6;13.21333;3.50324;7.6;19.9
"2013-06-02 10:11:09";"2013-06-03 04:23:09";82.2243;8.48486;67;99;19.2645;3.30921;11.2;24.8;16.93349;2.20582;10.9;21
"2013-06-03 04:23:09";"2013-06-03 22:35:09";;;;;;;;;;;;
"2013-06-03 22:35:09";"2013-06-04 16:47:09";;;;;;;;;;;;
"2013-06-04 16:47:09";"2013-06-05 10:59:08";;;;;;;;;;;;
"2013-06-05 10:59:08";"2013-06-06 05:11:08";;;;;;;;;;;;
"2013-06-06 05:11:08";"2013-06-06 23:23:08";82.46394;10.62313;64;100;17.34244;3.20018;9.4;23.4;15.1053;1.95978;9.2;19
"2013-06-06 23:23:08";"2013-06-07 17:35:08";84.04372;8.54574;66;99;16.46738;3.57894;8.8;23.4;14.50673;2.54986;8.6;18.9
"2013-06-07 17:35:08";"2013-06-08 11:47:07";86.10735;11.00418;66;100;13.82254;4.06902;7.9;22.3;12.16618;2.75175;7.7;18.2
"2013-06-08 11:47:07";"2013-06-09 05:59:07";78.26786;10.30744;67;100;18.77647;4.29772;9.4;24;15.87101;2.81567;9.1;19.3
"2013-06-09 05:59:07";"2013-06-10 00:11:07";;;;;;;;;;;;
"2013-06-10 00:11:07";"2013-06-10 18:23:07";;;;;;;;;;;;
"2013-06-10 18:23:07";"2013-06-11 12:35:06";;;;;;;;;;;;
"2013-06-11 12:35:06";"2013-06-12 06:47:06";;;;;;;;;;;;
"2013-06-12 06:47:06";"2013-06-13 00:59:06";90.70608;6.90712;76;100;15.61232;3.18566;9.2;20.8;14.51831;2.43352;9;18.1
