"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-03-22 00:00:00";"2013-03-23 00:00:00";85.15298;12.18278;46.9;92.7;15.35193;4.66288;10.3;27.9
"2013-03-23 00:00:00";"2013-03-24 00:00:00";85.20643;12.16081;49.5;92.7;13.84857;5.33791;7.9;25.9
"2013-03-24 00:00:00";"2013-03-25 00:00:00";81.76127;14.974;36.7;92.6;14.97218;6.20726;6.5;30.3
"2013-03-25 00:00:00";"2013-03-26 00:00:00";81.42056;16.64968;35.2;92.8;16.09965;7.1152;7.5;32.4
"2013-03-26 00:00:00";"2013-03-27 00:00:00";78.25544;17.68533;40.3;92.6;16.23018;7.50762;6.2;32.2
"2013-03-27 00:00:00";"2013-03-28 00:00:00";77.65208;19.8146;27.6;92.6;15.12431;8.30781;3.7;31.8
"2013-03-28 00:00:00";"2013-03-29 00:00:00";79.55192;17.89645;33.3;92.7;16.41707;7.0219;8.9;32.7
"2013-03-29 00:00:00";"2013-03-30 00:00:00";82.33156;13.59167;48.7;92.7;14.91738;5.97646;6.9;27.3
"2013-03-30 00:00:00";"2013-03-31 00:00:00";82.86175;11.96369;56.6;92.7;14.59544;5.26668;8.3;25.3
"2013-03-31 00:00:00";"2013-04-01 00:00:00";79.8021;14.9627;45.9;92.6;15.57657;6.09479;7.7;29.8
"2013-04-01 00:00:00";"2013-04-02 00:00:00";80.31743;15.9522;41.7;94.7;14.85596;7.53987;6.9;31.6
"2013-04-02 00:00:00";"2013-04-03 00:00:00";;;;;;;;
"2013-04-03 00:00:00";"2013-04-04 00:00:00";;;;;;;;
"2013-04-04 00:00:00";"2013-04-05 00:00:00";;;;;;;;
"2013-04-05 00:00:00";"2013-04-06 00:00:00";78.321;14.58436;50.1;95;17.49397;3.86022;11.3;27.5
"2013-04-06 00:00:00";"2013-04-07 00:00:00";74.66093;16.11127;30.9;95;17.89853;5.04747;8.4;32.5
"2013-04-07 00:00:00";"2013-04-08 00:00:00";74.86948;17.18136;48.8;94.6;15.14418;6.47109;6.4;29.2
"2013-04-08 00:00:00";"2013-04-09 00:00:00";;;;;;;;
"2013-04-09 00:00:00";"2013-04-10 00:00:00";83.6551;13.0899;49.2;95.2;15.96752;3.50397;10.1;25.3
"2013-04-10 00:00:00";"2013-04-11 00:00:00";73.37917;16.54517;38.9;94.9;16.86753;5.15654;8;31.4
"2013-04-11 00:00:00";"2013-04-12 00:00:00";90.35604;3.46071;85.9;94.3;9.55714;0.98004;7.5;11.4
"2013-04-12 00:00:00";"2013-04-13 00:00:00";;;;;;;;
"2013-04-13 00:00:00";"2013-04-14 00:00:00";;;;;;;;
"2013-04-14 00:00:00";"2013-04-15 00:00:00";;;;;;;;
