"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-07-09 08:30:00";"2013-07-10 21:00:00";66.67032;14.66889;40.8;94.7;17.29063;3.89315;7.7;26.8
"2013-07-10 21:00:00";"2013-07-12 09:30:00";90.52712;3.4537;86.1;94.5;10.28644;0.54476;9.3;11.5
"2013-07-12 09:30:00";"2013-07-13 22:00:00";;;;;;;;
"2013-07-13 22:00:00";"2013-07-15 10:30:00";74.05125;8.53979;60.3;94.4;16.70139;2.02838;13.3;21.6
"2013-07-15 10:30:00";"2013-07-16 23:00:00";77.10862;1.60605;74.7;80.5;16.3931;1.35021;15.3;19.4
"2013-07-16 23:00:00";"2013-07-18 11:30:00";;;;;;;;
"2013-07-18 11:30:00";"2013-07-20 00:00:00";;;;;;;;
"2013-07-20 00:00:00";"2013-07-21 12:30:00";;;;;;;;
"2013-07-21 12:30:00";"2013-07-23 01:00:00";84.03352;8.02716;58.9;94.8;14.17741;3.31486;8.2;23.8
"2013-07-23 01:00:00";"2013-07-24 13:30:00";71.60382;15.76316;37.5;94.7;14.51123;4.6596;4.3;24.3
"2013-07-24 13:30:00";"2013-07-26 02:00:00";73.14629;16.19715;39.5;94.8;15.25816;5.12999;4.3;28.3
"2013-07-26 02:00:00";"2013-07-27 14:30:00";76.19968;14.27231;39.6;94.8;14.68308;4.45063;7.8;27.2
"2013-07-27 14:30:00";"2013-07-29 03:00:00";73.12232;15.32878;44.9;94.5;14.08539;3.82465;5.4;22.4
"2013-07-29 03:00:00";"2013-07-30 15:30:00";76.74241;13.29248;42.8;94.9;13.84036;4.20528;4.1;24.9
"2013-07-30 15:30:00";"2013-08-01 04:00:00";77.3246;13.96721;42.7;94.9;15.26256;4.1017;6.6;26.9
"2013-08-01 04:00:00";"2013-08-02 16:30:00";72.28821;13.19496;38.9;94.8;16.60515;3.81763;5.3;28
"2013-08-02 16:30:00";"2013-08-04 05:00:00";84.75414;9.42857;68.1;94.6;12.07643;2.42616;8.6;16.2
"2013-08-04 05:00:00";"2013-08-05 17:30:00";;;;;;;;
"2013-08-05 17:30:00";"2013-08-07 06:00:00";;;;;;;;
"2013-08-07 06:00:00";"2013-08-08 18:30:00";;;;;;;;
"2013-08-08 18:30:00";"2013-08-10 07:00:00";;;;;;;;
"2013-08-10 07:00:00";"2013-08-11 19:30:00";;;;;;;;
"2013-08-11 19:30:00";"2013-08-13 08:00:00";;;;;;;;
"2013-08-13 08:00:00";"2013-08-14 20:30:00";;;;;;;;
"2013-08-14 20:30:00";"2013-08-16 09:00:00";;;;;;;;
"2013-08-16 09:00:00";"2013-08-17 21:30:00";;;;;;;;
"2013-08-17 21:30:00";"2013-08-19 10:00:00";;;;;;;;
"2013-08-19 10:00:00";"2013-08-20 22:30:00";;;;;;;;
"2013-08-20 22:30:00";"2013-08-22 11:00:00";;;;;;;;
"2013-08-22 11:00:00";"2013-08-23 23:30:00";;;;;;;;
"2013-08-23 23:30:00";"2013-08-25 12:00:00";67.29209;12.55191;43.6;92.6;20.7346;3.9635;10.1;29.3
"2013-08-25 12:00:00";"2013-08-27 00:30:00";73.691;12.6088;41.6;92.6;18.31497;3.84583;6.7;28.6
"2013-08-27 00:30:00";"2013-08-28 13:00:00";68.17139;11.67176;39.4;92.4;18.9938;4.29356;5;28
