"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2013-05-02 17:11:30";"2013-05-02 20:35:30";90.44487;3.57038;86.4;94.8;12.6;0.68613;11.5;14.5
"2013-05-02 20:35:30";"2013-05-02 23:59:30";90.84783;3.27605;86.4;94.6;12.4587;0.43418;11.3;13
"2013-05-02 23:59:30";"2013-05-03 03:23:29";90.89524;3.46753;86.4;94.6;12.01429;0.46217;11.2;13
"2013-05-03 03:23:29";"2013-05-03 06:47:29";90.09576;3.54787;86.3;94.7;11.72542;0.65214;10.3;13.5
"2013-05-03 06:47:29";"2013-05-03 10:11:29";88.35856;3.37997;83.6;94.8;14.05967;1.36267;11.1;16.1
"2013-05-03 10:11:29";"2013-05-03 13:35:29";;;;;;;;
"2013-05-03 13:35:29";"2013-05-03 16:59:28";66.05;1.85216;63.3;70.4;19.896;0.7681;19.1;21.5
"2013-05-03 16:59:28";"2013-05-03 20:23:28";79.68411;10.66197;66.6;94.9;15.28598;2.60662;11.1;18.9
"2013-05-03 20:23:28";"2013-05-03 23:47:28";90.33766;3.52851;86.4;94.6;12.25065;0.43143;11.4;13
"2013-05-03 23:47:28";"2013-05-04 03:11:28";89.04276;3.54272;86;94.6;9.53448;1.20633;8.1;12.3
"2013-05-04 03:11:28";"2013-05-04 06:35:27";90.692;3.28718;86.1;94.3;9.82;0.47666;9.1;10.4
"2013-05-04 06:35:27";"2013-05-04 09:59:27";70.4384;10.65113;60.3;94.6;18.4328;3.81948;10.8;24.2
"2013-05-04 09:59:27";"2013-05-04 13:23:27";;;;;;;;
"2013-05-04 13:23:27";"2013-05-04 16:47:27";;;;;;;;
"2013-05-04 16:47:27";"2013-05-04 20:11:26";87.17405;5.29944;79.6;94.9;15.0443;0.75065;13.5;16.2
"2013-05-04 20:11:26";"2013-05-04 23:35:26";90.74643;3.45832;86.4;94.8;13.57321;0.65588;11.8;14.6
"2013-05-04 23:35:26";"2013-05-05 02:59:26";90.88214;3.49163;86.3;94.6;11.80179;0.56616;10.9;12.9
"2013-05-05 02:59:26";"2013-05-05 06:23:26";91.18421;3.45105;86.3;94.5;11.65;0.53937;10.8;12.5
"2013-05-05 06:23:26";"2013-05-05 09:47:25";78.27943;9.00084;66.2;94.7;16.22766;2.5428;10.9;21.1
"2013-05-05 09:47:25";"2013-05-05 13:11:25";67.28529;4.14098;63.5;74.7;19.42941;1.54015;17.9;22
"2013-05-05 13:11:25";"2013-05-05 16:35:25";80.68338;3.9825;73.3;91.4;16.45818;0.95329;15.1;19.1
"2013-05-05 16:35:25";"2013-05-05 19:59:25";87.71263;3.37758;84.4;94.9;14.23081;1.09347;10.8;15.9
"2013-05-05 19:59:25";"2013-05-05 23:23:24";90.16216;3.56009;86.3;94.5;11.80811;0.60955;10.6;12.7
"2013-05-05 23:23:24";"2013-05-06 02:47:24";91.45;3.06485;86.4;94.5;11.96667;0.27029;11.5;12.4
"2013-05-06 02:47:24";"2013-05-06 06:11:24";90.9338;3.39125;86.3;94.5;11.2507;0.40624;10.4;12.2
"2013-05-06 06:11:24";"2013-05-06 09:35:24";86.4913;3.93009;81.2;94.9;14.20652;0.90995;11.4;15.4
"2013-05-06 09:35:24";"2013-05-06 12:59:23";;;;;;;;
"2013-05-06 12:59:23";"2013-05-06 16:23:23";;;;;;;;
"2013-05-06 16:23:23";"2013-05-06 19:47:23";81.0932;7.11932;71.2;94.8;15.24354;2.08985;9.8;18.6
"2013-05-06 19:47:23";"2013-05-06 23:11:23";89.53471;3.51659;86;94.4;10.00661;0.90039;8.4;11.3
"2013-05-06 23:11:23";"2013-05-07 02:35:22";88.84174;3.45845;85.9;94.2;8.92696;0.72368;7.5;10.4
"2013-05-07 02:35:22";"2013-05-07 05:59:22";88.07975;3.29861;86;94.3;8.92785;0.63623;8.4;10.6
"2013-05-07 05:59:22";"2013-05-07 09:23:22";90.42899;3.46942;86.2;94.7;12.06957;1.076;9.9;14.4
"2013-05-07 09:23:22";"2013-05-07 12:47:22";85.67766;12.02575;57.9;94.9;15.39149;2.25108;12.9;21.4
"2013-05-07 12:47:22";"2013-05-07 16:11:21";77.55116;14.49223;56.5;94;17.3093;2.24306;14;21.8
"2013-05-07 16:11:21";"2013-05-07 19:35:21";88.69735;4.07792;81.9;95;15.06372;1.41315;11.9;17.3
"2013-05-07 19:35:21";"2013-05-07 22:59:21";90.58679;3.57908;86.3;94.6;11.35094;0.59324;10.4;12.6
"2013-05-07 22:59:21";"2013-05-08 02:23:21";90.8058;3.46719;86.2;94.5;11.1058;0.43668;10.3;11.8
"2013-05-08 02:23:21";"2013-05-08 05:47:20";90.825;3.50779;86.1;94.4;10.57308;0.59553;9.1;11.6
"2013-05-08 05:47:20";"2013-05-08 09:11:20";89.53956;3.49894;86.1;94.8;11.99121;1.48743;9.4;14.4
"2013-05-08 09:11:20";"2013-05-08 12:35:20";70.4514;9.73002;56.6;84;18.58879;2.56243;15.9;23.3
"2013-05-08 12:35:20";"2013-05-08 15:59:20";;;;;;;;
"2013-05-08 15:59:20";"2013-05-08 19:23:19";80.28418;6.84991;70.8;94.6;14.84859;0.83064;12.2;16.6
"2013-05-08 19:23:19";"2013-05-08 22:47:19";86.43959;3.04637;83;94.7;13.13046;0.43371;11.3;13.5
"2013-05-08 22:47:19";"2013-05-09 02:11:19";90.93832;3.47473;86.3;94.6;12.27009;0.3944;11;12.8
"2013-05-09 02:11:19";"2013-05-09 05:35:19";89.89398;3.71118;86;94.5;10.31446;0.83278;8.6;11.7
"2013-05-09 05:35:19";"2013-05-09 08:59:18";78.09493;8.14634;65.9;94.8;16.55145;2.37942;11.1;19
"2013-05-09 08:59:18";"2013-05-09 12:23:18";81.34818;8.66295;68.9;94.9;16.21818;1.54433;14.1;18.1
"2013-05-09 12:23:18";"2013-05-09 15:47:18";70.08896;10.70901;52.3;88.9;19.29805;2.55046;15.9;24.4
"2013-05-09 15:47:18";"2013-05-09 19:11:18";81.00755;8.93317;66.9;94.9;14.96289;1.70735;10.9;17.7
"2013-05-09 19:11:18";"2013-05-09 22:35:17";89.93125;3.55224;86.4;94.6;12.25625;0.54234;10.9;12.9
"2013-05-09 22:35:17";"2013-05-10 01:59:17";90.76226;3.20879;86.4;94.5;11.73585;0.37572;10.8;12.4
