"inicio";"fin";"humidity (sanpedro 005)";"std";"min";"max";"temperature (sanpedro 005)";"std";"min";"max"
"2013-02-26 21:35:04";"2013-02-27 00:23:04";94.5875;0.07334;94.4;94.7;12.61071;0.64384;11.2;13.5
"2013-02-27 00:23:04";"2013-02-27 03:11:04";94.23962;0.06824;94.2;94.4;9.88302;0.49858;9;11.1
"2013-02-27 03:11:04";"2013-02-27 05:59:03";94.054;0.078;93.9;94.2;8.208;0.59392;7.6;9.6
"2013-02-27 05:59:03";"2013-02-27 08:47:03";94.12115;0.1291;93.9;94.3;9.25192;0.92352;7.5;10.3
"2013-02-27 08:47:03";"2013-02-27 11:35:03";80.18879;12.19917;59.5;94.7;18.46829;4.20139;9.5;24.2
"2013-02-27 11:35:03";"2013-02-27 14:23:03";59.58892;7.10148;46.7;76;24.56944;3.09918;19.3;29.7
"2013-02-27 14:23:03";"2013-02-27 17:11:02";68.28072;7.00515;54;84.3;21.71672;1.97733;17.9;26.6
"2013-02-27 17:11:02";"2013-02-27 19:59:02";68.85775;5.07724;57.5;78.7;21.58294;1.45853;18.8;24.1
"2013-02-27 19:59:02";"2013-02-27 22:47:02";83.91163;6.94896;75.4;94.8;17.16264;1.62584;13.6;19.4
"2013-02-27 22:47:02";"2013-02-28 01:35:02";94.58372;0.08608;94.5;94.7;12.50698;0.57724;11.7;13.6
"2013-02-28 01:35:02";"2013-02-28 04:23:01";94.5;0;94.5;94.5;12.42564;0.12551;12.2;12.6
"2013-02-28 04:23:01";"2013-02-28 07:11:01";94.4625;0.04841;94.4;94.5;11.955;0.44213;11.3;12.5
"2013-02-28 07:11:01";"2013-02-28 09:59:01";94.29333;0.08919;94.2;94.4;10.61667;0.8305;9.4;11.9
"2013-02-28 09:59:01";"2013-02-28 12:47:01";65.06663;13.5837;48.4;94.8;21.85918;3.83926;10.8;26.5
"2013-02-28 12:47:01";"2013-02-28 15:35:00";63.10795;6.45224;49.3;84.1;22.29608;1.94504;16.8;26.3
"2013-02-28 15:35:00";"2013-02-28 18:23:00";78.60911;12.54621;57.7;94;19.41973;4.16917;15.1;28.2
"2013-02-28 18:23:00";"2013-02-28 21:11:00";84.36164;9.02038;63.9;94.9;18.72327;2.90612;14.4;25.3
"2013-02-28 21:11:00";"2013-02-28 23:59:00";94.66042;0.09517;94.5;94.8;13.21458;0.62716;12.4;14.5
